repeat,fold,model,n_masked,auprc,auroc
15,1,drop temp_c,7,0.35310408190580106,0.7520797475616753
15,1,drop gcs_total,7,0.4024969120535018,0.831899024670109
15,1,drop fio2,7,0.3414657595521128,0.7454102122776821
15,1,drop glucose,7,0.35795396356518466,0.7325731497418245
15,1,post_discharge_realistic,22,0.2563139880071748,0.762908777969019
15,1,wrist_only_channels,50,0.31175080361810664,0.5400172117039588
15,2,none (baseline),0,0.5844177525874629,0.9319863824748371
15,2,drop hr,7,0.564923161055814,0.9108200118413262
15,2,drop rr,7,0.5995868163250254,0.945307874481942
15,2,drop spo2,7,0.5937419487686937,0.9477501480165779
15,2,drop sbp,7,0.5645885789166984,0.900902901124926
15,2,drop map,7,0.5926571742845709,0.9297661338069864
15,2,drop temp_c,7,0.5418237731721235,0.9144464179988159
15,2,drop gcs_total,7,0.5208287911733465,0.9115600947306098
15,2,drop fio2,7,0.4662557249212137,0.9100799289520426
15,2,drop glucose,7,0.6077976669866029,0.9463439905269391
15,2,post_discharge_realistic,22,0.27348639647896317,0.847246891651865
15,2,wrist_only_channels,50,0.2005025509959477,0.7769390171699231
15,3,none (baseline),0,0.5716480366701566,0.8028023598820059
15,3,drop hr,7,0.5550387133444094,0.8562684365781711
15,3,drop rr,7,0.567181013850177,0.8087020648967551
15,3,drop spo2,7,0.580605688453397,0.7917404129793512
15,3,drop sbp,7,0.5408768245579859,0.7073008849557522
15,3,drop map,7,0.5755308964754748,0.821165191740413
15,3,drop temp_c,7,0.5429695838450788,0.7710914454277286
15,3,drop gcs_total,7,0.5354918160227828,0.8937315634218289
15,3,drop fio2,7,0.44436870146676827,0.7929203539823008
15,3,drop glucose,7,0.5580892038884954,0.7770648967551622
15,3,post_discharge_realistic,22,0.3164433599077978,0.7553834808259587
15,3,wrist_only_channels,50,0.26934409234698775,0.6000000000000001
15,4,none (baseline),0,0.497650185764589,0.8395725760183591
15,4,drop hr,7,0.48235585961869293,0.8524813539873781
15,4,drop rr,7,0.47026309059250937,0.7865748709122202
15,4,drop spo2,7,0.43395508238935937,0.7585341365461847
15,4,drop sbp,7,0.4591273310476839,0.8232931726907631
15,4,drop map,7,0.5406147082351012,0.9146586345381527
15,4,drop temp_c,7,0.48698137114622575,0.8877653471026965
15,4,drop gcs_total,7,0.45177115592503686,0.8657487091222031
15,4,drop fio2,7,0.4276706651965994,0.782128514056225
15,4,drop glucose,7,0.5195610400539784,0.8679001721170396
15,4,post_discharge_realistic,22,0.5202537565396587,0.8843230063109581
15,4,wrist_only_channels,50,0.4320749849667022,0.8551348250143431
16,0,none (baseline),0,0.3908113134469,0.789319248826291
16,0,drop hr,7,0.35156201036286183,0.7610035211267605
16,0,drop rr,7,0.39673419763971457,0.7882188967136151
16,0,drop spo2,7,0.3451220375570785,0.7540346244131456
16,0,drop sbp,7,0.37654619515564436,0.7482394366197183
16,0,drop map,7,0.4079021808285884,0.8091989436619719
16,0,drop temp_c,7,0.45350952718754695,0.8451437793427231
16,0,drop gcs_total,7,0.3427470054648614,0.8019366197183098
16,0,drop fio2,7,0.2755520364483802,0.7517605633802816
16,0,drop glucose,7,0.390256036706473,0.7892458920187794
16,0,post_discharge_realistic,22,0.2539822267917516,0.8125733568075117
16,0,wrist_only_channels,50,0.25417658519920294,0.8151775234741785
16,1,none (baseline),0,0.4728247805883434,0.69449378330373
16,1,drop hr,7,0.4011206412359223,0.802027827116637
16,1,drop rr,7,0.48560546712184977,0.6739934872705743
16,1,drop spo2,7,0.4371970883962921,0.6931616341030195
16,1,drop sbp,7,0.4538342934236205,0.6696269982238011
16,1,drop map,7,0.4742887994946686,0.7038188277087034
16,1,drop temp_c,7,0.433990798641921,0.647424511545293
16,1,drop gcs_total,7,0.529864195674192,0.7853759621077561
16,1,drop fio2,7,0.4543663954395626,0.6995263469508586
16,1,drop glucose,7,0.4678841502671724,0.6738454706927176
16,1,post_discharge_realistic,22,0.4940405342012229,0.8260065127294257
16,1,wrist_only_channels,50,0.40174316309832586,0.7786782119597394
16,2,none (baseline),0,0.42953662662854275,0.7875071715433162
16,2,drop hr,7,0.4276508205147771,0.7233935742971888
16,2,drop rr,7,0.4343081770171683,0.8111732644865175
16,2,drop spo2,7,0.4681041087888802,0.8322576018359151
16,2,drop sbp,7,0.3532914836943379,0.7375932300631095
16,2,drop map,7,0.43657092783385937,0.779546758462421
16,2,drop temp_c,7,0.3823877706127259,0.7742398164084912
16,2,drop gcs_total,7,0.3005725952280446,0.7525100401606426
16,2,drop fio2,7,0.31856066386506177,0.7773952954675846
16,2,drop glucose,7,0.4299129003047435,0.794750430292599
16,2,post_discharge_realistic,22,0.29211368740134447,0.6881095811818704
16,2,wrist_only_channels,50,0.2495431099629792,0.6612880091795754
16,3,none (baseline),0,0.5916337236800203,0.8772870211549458
16,3,drop hr,7,0.618356789091276,0.8324757004002287
16,3,drop rr,7,0.5731629737135419,0.8446255002858777
16,3,drop spo2,7,0.6244725515604567,0.8637793024585477
16,3,drop sbp,7,0.6075767239403709,0.8527730131503716
16,3,drop map,7,0.5816683879654024,0.8691395082904517
16,3,drop temp_c,7,0.4593964508552089,0.7834476843910807
16,3,drop gcs_total,7,0.4868549284183322,0.8776443682104059
16,3,drop fio2,7,0.3714370361110287,0.8552744425385935
16,3,drop glucose,7,0.6234130940575626,0.9001572327044026
16,3,post_discharge_realistic,22,0.16079948861695115,0.7046169239565465
16,3,wrist_only_channels,50,0.16218071030129724,0.5633576329331047
16,4,none (baseline),0,0.5267885412761819,0.720670803782506
16,4,drop hr,7,0.5197715207242536,0.679225768321513
16,4,drop rr,7,0.4997675548177365,0.6834367612293145
16,4,drop spo2,7,0.5214295026403465,0.7247340425531914
16,4,drop sbp,7,0.5072665786260826,0.6407358156028369
16,4,drop map,7,0.5337681779854593,0.7378102836879433
16,4,drop temp_c,7,0.5345058563077896,0.7530289598108747
16,4,drop gcs_total,7,0.46680218655499567,0.7377364066193853
16,4,drop fio2,7,0.48089550380764035,0.7005023640661939
16,4,drop glucose,7,0.522361393002324,0.7139479905437351
16,4,post_discharge_realistic,22,0.35324519742408517,0.6363031914893617
16,4,wrist_only_channels,50,0.3383742220732867,0.5843306737588652
17,0,none (baseline),0,0.4505280577835842,0.8272569444444444
17,0,drop hr,7,0.4977869345090161,0.8249421296296295
17,0,drop rr,7,0.41922169697636913,0.7997685185185185
17,0,drop spo2,7,0.41872899358432925,0.7466001157407407
17,0,drop sbp,7,0.49376737409156374,0.7856626157407407
17,0,drop map,7,0.46202856778404156,0.8153211805555556
17,0,drop temp_c,7,0.5367028726017902,0.8376736111111112
17,0,drop gcs_total,7,0.5109974640959978,0.9032118055555556
17,0,drop fio2,7,0.2558553226240242,0.839771412037037
17,0,drop glucose,7,0.4580958234764491,0.853443287037037
17,0,post_discharge_realistic,22,0.20701531689156805,0.7869646990740741
17,0,wrist_only_channels,50,0.24289430868248424,0.7471788194444444
17,1,none (baseline),0,0.5855305515436364,0.912818235642392
17,1,drop hr,7,0.5918402248309057,0.8670811130846655
17,1,drop rr,7,0.6216529492651357,0.9245115452930728
17,1,drop spo2,7,0.5756600578209404,0.9222172883362937
17,1,drop sbp,7,0.5489752380252577,0.8136471284783895
17,1,drop map,7,0.6016623426958737,0.9257696862048549
17,1,drop temp_c,7,0.6097441434927257,0.931542332741267
17,1,drop gcs_total,7,0.4938485907116803,0.8777383066903495
17,1,drop fio2,7,0.4922553565095934,0.8649348727057431
17,1,drop glucose,7,0.6039327720274064,0.9322084073416221
17,1,post_discharge_realistic,22,0.3434421491254884,0.8483570159857905
17,1,wrist_only_channels,50,0.3453596856166405,0.8227871521610421
17,2,none (baseline),0,0.4327896266905121,0.8144337419731466
17,2,drop hr,7,0.411628705067753,0.8004232340922358
17,2,drop rr,7,0.40207004151112663,0.7765615878575598
17,2,drop spo2,7,0.3476221600857153,0.7245329830706362
17,2,drop sbp,7,0.3971319576248028,0.7159223584354932
17,2,drop map,7,0.40636629813624664,0.7721833041447753
17,2,drop temp_c,7,0.4550771343350114,0.8031231757151197
17,2,drop gcs_total,7,0.4096895807396798,0.8504816112084063
17,2,drop fio2,7,0.46842175903576133,0.8285901926444833
17,2,drop glucose,7,0.4166441689953428,0.8008610624635143
17,2,post_discharge_realistic,22,0.4159044099043622,0.8909077641564507
17,2,wrist_only_channels,50,0.3154572796101129,0.7286193812025686
17,3,none (baseline),0,0.6194179658259172,0.8542765084944346
17,3,drop hr,7,0.6074086884058132,0.8265231400117165
17,3,drop rr,7,0.5672878617873144,0.8174428822495606
17,3,drop spo2,7,0.5413980825039504,0.8152460456942002
17,3,drop sbp,7,0.5960283581991833,0.8085090802577621
17,3,drop map,7,0.5999900650156125,0.8320152314001171
17,3,drop temp_c,7,0.5913353539389914,0.830697129466901
17,3,drop gcs_total,7,0.6157757608514777,0.8969683655536028
17,3,drop fio2,7,0.4679337809357896,0.8399238429994142
17,3,drop glucose,7,0.6231537300658461,0.8723637961335676
17,3,post_discharge_realistic,22,0.40108739771929214,0.815319273579379
17,3,wrist_only_channels,50,0.2981292903596176,0.640597539543058
17,4,none (baseline),0,0.4262280899987412,0.7733477011494253
17,4,drop hr,7,0.43622565313374995,0.7371408045977011
17,4,drop rr,7,0.4205770221325291,0.7429597701149425
17,4,drop spo2,7,0.4106092771210097,0.7448275862068965
17,4,drop sbp,7,0.3729228969992088,0.8002873563218391
17,4,drop map,7,0.46919138228293905,0.7950431034482759
17,4,drop temp_c,7,0.4038794590368334,0.7446839080459771
17,4,drop gcs_total,7,0.32549329235030244,0.683764367816092
17,4,drop fio2,7,0.4196557575238244,0.8027298850574712
17,4,drop glucose,7,0.4459483837443694,0.7681752873563218
17,4,post_discharge_realistic,22,0.3732598655524347,0.7089798850574713
17,4,wrist_only_channels,50,0.34942363708606833,0.6788433908045977
18,0,none (baseline),0,0.4572152078005464,0.8794849537037036
18,0,drop hr,7,0.39660768761181064,0.8224103009259259
18,0,drop rr,7,0.45481839504189225,0.8341290509259259
18,0,drop spo2,7,0.4200030860255717,0.837890625
18,0,drop sbp,7,0.43262920843606656,0.7660590277777778
18,0,drop map,7,0.4618533226743556,0.8609664351851851
18,0,drop temp_c,7,0.482064963844671,0.8388310185185185
18,0,drop gcs_total,7,0.5261586025140249,0.912037037037037
18,0,drop fio2,7,0.3046168272061696,0.875
18,0,drop glucose,7,0.45408843357185835,0.8950376157407407
18,0,post_discharge_realistic,22,0.29525059775504436,0.7980324074074074
18,0,wrist_only_channels,50,0.17259052166938904,0.6634114583333333
18,1,none (baseline),0,0.6205949885386554,0.914890467732386
18,1,drop hr,7,0.6225776609323896,0.920219064535228
18,1,drop rr,7,0.6749029847320658,0.9309502664298402
18,1,drop spo2,7,0.5639393027263986,0.9055654233274127
18,1,drop sbp,7,0.5946328274366348,0.8805506216696269
18,1,drop map,7,0.615691917464514,0.9256956779159267
18,1,drop temp_c,7,0.6443027109638934,0.9281379514505624
18,1,drop gcs_total,7,0.5302079467090202,0.8957963291888692
18,1,drop fio2,7,0.5248633099386151,0.8838069863824748
18,1,drop glucose,7,0.615955931093624,0.914890467732386
18,1,post_discharge_realistic,22,0.26793898679131434,0.8419923031379515
18,1,wrist_only_channels,50,0.20462132816778367,0.7672439313203079
18,2,none (baseline),0,0.4881886052370458,0.7666374781085814
18,2,drop hr,7,0.47036441480142754,0.8396088733216579
18,2,drop rr,7,0.4843189717571262,0.7674401634559254
18,2,drop spo2,7,0.4473123054767953,0.6856392294220666
18,2,drop sbp,7,0.44912198331096304,0.6967308814944542
18,2,drop map,7,0.4495799883033542,0.7167250437828371
18,2,drop temp_c,7,0.4615160839302334,0.7240221833041447
18,2,drop gcs_total,7,0.48896416405618565,0.893096906012843
18,2,drop fio2,7,0.4724081957028407,0.774810274372446
18,2,drop glucose,7,0.48678462656037313,0.772913018096906
18,2,post_discharge_realistic,22,0.41946485912370585,0.931333917104495
18,2,wrist_only_channels,50,0.30607505616069663,0.8348657326328078
18,3,none (baseline),0,0.43311163056508717,0.762668424135911
18,3,drop hr,7,0.39243125104089593,0.6878295254833039
18,3,drop rr,7,0.423204169287334,0.7538810779144698
18,3,drop spo2,7,0.40936226079366483,0.7458260105448155
18,3,drop sbp,7,0.347293342895473,0.6793350908025776
18,3,drop map,7,0.4158731282966957,0.7242970123022847
18,3,drop temp_c,7,0.39564270041237265,0.6704012888107792
18,3,drop gcs_total,7,0.42211948622824524,0.8022114821323959
18,3,drop fio2,7,0.2801215235311585,0.6931019332161688
18,3,drop glucose,7,0.44076953682581854,0.7896895137668425
18,3,post_discharge_realistic,22,0.26824651096421825,0.624780316344464
18,3,wrist_only_channels,50,0.17920146828473393,0.5537492677211482
18,4,none (baseline),0,0.3962247209284238,0.7214798850574713
18,4,drop hr,7,0.3917634767784206,0.6742097701149425
18,4,drop rr,7,0.4487822167529151,0.7232040229885057
18,4,drop spo2,7,0.3819875589786818,0.7439655172413793
18,4,drop sbp,7,0.3115391988519662,0.6453304597701149
18,4,drop map,7,0.3920218311632709,0.6972701149425287
18,4,drop temp_c,7,0.41209044740730816,0.6255747126436781
18,4,drop gcs_total,7,0.24017560274123578,0.6798850574712643
18,4,drop fio2,7,0.3129905360992895,0.7405172413793105
18,4,drop glucose,7,0.3778861407073999,0.704382183908046
18,4,post_discharge_realistic,22,0.3701900883353886,0.7194683908045978
18,4,wrist_only_channels,50,0.2916458370511408,0.7079022988505748
19,0,none (baseline),0,0.5812084916349636,0.8934534270650265
19,0,drop hr,7,0.5966384832211327,0.8829818394844757
19,0,drop rr,7,0.5386180384042523,0.8617457527826596
19,0,drop spo2,7,0.5539126393946118,0.8741944932630346
19,0,drop sbp,7,0.5357800420759576,0.9049502050380784
19,0,drop map,7,0.5566791289329327,0.8853983596953721
19,0,drop temp_c,7,0.5827531334572024,0.8385325131810193
19,0,drop gcs_total,7,0.4803046324859584,0.861892208553017
19,0,drop fio2,7,0.548780556121789,0.899165202108963
19,0,drop glucose,7,0.5730555501846868,0.895357352079672
19,0,post_discharge_realistic,22,0.45437454274712147,0.861892208553017
19,0,wrist_only_channels,50,0.21076987362684704,0.7455330990041007
19,1,none (baseline),0,0.36679736356638054,0.7666379804934023
19,1,drop hr,7,0.32747159314062996,0.7362306368330466
19,1,drop rr,7,0.3821138215674653,0.6677423981640849
19,1,drop spo2,7,0.33377460094617145,0.7491394148020655
19,1,drop sbp,7,0.3665583977235946,0.6530407343660356
19,1,drop map,7,0.3607597282158882,0.8014199655765921
19,1,drop temp_c,7,0.34472030089610894,0.7862880091795754
19,1,drop gcs_total,7,0.4235967156337635,0.8221457257601836
19,1,drop fio2,7,0.3754630567205447,0.7119191049913942
19,1,drop glucose,7,0.3690441115206535,0.7573149741824441
19,1,post_discharge_realistic,22,0.2932516119389287,0.7127079747561675
19,1,wrist_only_channels,50,0.32070418078315766,0.6157128514056224
19,2,none (baseline),0,0.6121801438532626,0.9316163410301954
19,2,drop hr,7,0.590049204425906,0.8761101243339254
19,2,drop rr,7,0.5867330303080778,0.9495263469508586
19,2,drop spo2,7,0.5537784519698834,0.9305802249851983
19,2,drop sbp,7,0.6056333578127284,0.8988306690349319
19,2,drop map,7,0.6414099321653796,0.948194197750148
19,2,drop temp_c,7,0.5743124435678528,0.8933540556542334
19,2,drop gcs_total,7,0.5854141254172432,0.9345026642984015
19,2,drop fio2,7,0.546209387610462,0.9083777383066904
19,2,drop glucose,7,0.6288536422288461,0.9345766725873298
19,2,post_discharge_realistic,22,0.3706044835963219,0.8364416814683244
19,2,wrist_only_channels,50,0.3278177155500548,0.8396980461811723
19,3,none (baseline),0,0.4719093520354233,0.821165191740413
19,3,drop hr,7,0.5594428068695544,0.8393805309734513
19,3,drop rr,7,0.4709396596555099,0.7876843657817109
19,3,drop spo2,7,0.3906338190137739,0.7437315634218289
19,3,drop sbp,7,0.436603516981696,0.7193952802359883
19,3,drop map,7,0.49906258559100053,0.814306784660767
19,3,drop temp_c,7,0.4372788508405209,0.7812684365781711
19,3,drop gcs_total,7,0.4895951209148733,0.9058997050147493
19,3,drop fio2,7,0.32734955518384573,0.8080383480825959
19,3,drop glucose,7,0.48918971533356953,0.7964601769911505
19,3,post_discharge_realistic,22,0.2862224091564751,0.8483038348082597
19,3,wrist_only_channels,50,0.2214222001067981,0.6179203539823009
19,4,none (baseline),0,0.5888506677325993,0.8639558232931727
19,4,drop hr,7,0.5731023621506978,0.8605851979345955
19,4,drop rr,7,0.5958408819173633,0.8311818703384969
19,4,drop spo2,7,0.579965668271992,0.7753155479059093
19,4,drop sbp,7,0.5583727484597473,0.847461273666093
19,4,drop map,7,0.5943064862661982,0.8587923121055652
19,4,drop temp_c,7,0.591817713592406,0.923407917383821
19,4,drop gcs_total,7,0.49674828896557904,0.8765777395295468
19,4,drop fio2,7,0.5057380707537933,0.7915949512335055
19,4,drop glucose,7,0.5822229044105369,0.8596528973034997
19,4,post_discharge_realistic,22,0.4467279170981634,0.8570711417096959
19,4,wrist_only_channels,50,0.462145520023913,0.7867900172117039
