model,repeat,fold,auroc,auprc,n_test,n_pos_test
without diagnosis,12,1,0.585,0.2839333849147455,50,10
without diagnosis,12,2,0.5182926829268293,0.2479152298799551,53,12
without diagnosis,12,3,0.6775,0.29163146441372245,50,10
without diagnosis,12,4,0.5687645687645688,0.27629219157078394,50,11
without diagnosis,13,0,0.4878048780487805,0.20985584815887626,51,10
without diagnosis,13,1,0.4543650793650793,0.20422964942415744,54,12
without diagnosis,13,2,0.7282051282051283,0.38090404672507305,49,10
without diagnosis,13,3,0.4756756756756756,0.24025054187844885,47,10
without diagnosis,13,4,0.5568181818181818,0.2814419836653038,51,11
without diagnosis,14,0,0.660968660968661,0.4061346723135341,48,9
without diagnosis,14,1,0.615909090909091,0.3206824530100392,51,11
without diagnosis,14,2,0.5865800865800865,0.24308681280002653,53,11
without diagnosis,14,3,0.45208333333333334,0.23484599726479863,52,12
without diagnosis,14,4,0.4578947368421053,0.20613822061791565,48,10
without diagnosis,15,0,0.5195121951219512,0.22244366061728763,51,10
without diagnosis,15,1,0.5307692307692308,0.26559829833241205,53,13
without diagnosis,15,2,0.39487179487179486,0.17640468458309538,49,10
without diagnosis,15,3,0.5027777777777777,0.18934959738881307,49,9
without diagnosis,15,4,0.3543123543123543,0.17801455401113253,50,11
without diagnosis,16,0,0.5249999999999999,0.29405100059898825,50,10
without diagnosis,16,1,0.45436507936507936,0.20811066157047678,54,12
without diagnosis,16,2,0.6320346320346321,0.2964590392740517,53,11
without diagnosis,16,3,0.5657894736842105,0.23701906538593845,48,10
without diagnosis,16,4,0.518918918918919,0.22906877550174404,47,10
without diagnosis,17,0,0.5535714285714286,0.2385608091817487,54,12
without diagnosis,17,1,0.5384615384615384,0.21966579116846088,48,9
without diagnosis,17,2,0.58,0.24143644860476254,50,10
without diagnosis,17,3,0.5,0.2535548700666894,48,10
without diagnosis,17,4,0.5666666666666668,0.3060403237351396,52,12
without diagnosis,18,0,0.5585365853658536,0.26386256530184565,51,10
without diagnosis,18,1,0.44840525328330205,0.2215218251824977,54,13
without diagnosis,18,2,0.5789473684210527,0.3538533822858137,48,10
without diagnosis,18,3,0.6512820512820513,0.5140536922604343,49,10
without diagnosis,18,4,0.49,0.23251395181936008,50,10
without diagnosis,19,0,0.6435897435897435,0.33560708007516515,49,10
without diagnosis,19,1,0.5060975609756098,0.2438868883112095,53,12
without diagnosis,19,2,0.4975609756097561,0.2909122806348856,51,10
without diagnosis,19,3,0.39487179487179486,0.17493114341798555,49,10
without diagnosis,19,4,0.37995337995337997,0.18594220527675415,50,11
without treatment_intensity,0,0,0.524390243902439,0.21862341259828755,51,10
without treatment_intensity,0,1,0.4871794871794872,0.21473043057348332,49,10
without treatment_intensity,0,2,0.435,0.20369916555400425,50,10
without treatment_intensity,0,3,0.6951219512195123,0.41616333402047695,53,12
without treatment_intensity,0,4,0.5454545454545454,0.31876177980074083,49,11
without treatment_intensity,1,0,0.565,0.3096331547650006,50,10
without treatment_intensity,1,1,0.4975609756097561,0.20462258323619043,51,10
without treatment_intensity,1,2,0.3897435897435897,0.1924612490514912,49,10
without treatment_intensity,1,3,0.662004662004662,0.39520609318996414,50,11
without treatment_intensity,1,4,0.6458333333333334,0.383578250196046,52,12
without treatment_intensity,2,0,0.532520325203252,0.27060396114045077,53,12
without treatment_intensity,2,1,0.5427350427350428,0.2707688044644566,51,12
without treatment_intensity,2,2,0.5121951219512195,0.36536965867146165,51,10
without treatment_intensity,2,3,0.5138888888888888,0.19728003093139396,49,9
without treatment_intensity,2,4,0.6947368421052631,0.35565155814968985,48,10
without treatment_intensity,3,0,0.4583333333333333,0.2827918121324005,52,12
without treatment_intensity,3,1,0.5,0.27613717904352936,51,11
without treatment_intensity,3,2,0.4166666666666667,0.16751090526862056,49,9
without treatment_intensity,3,3,0.45676274944567624,0.214833708515973,52,11
without treatment_intensity,3,4,0.5736842105263158,0.3805433277962348,48,10
without treatment_intensity,4,0,0.32999999999999996,0.15692785494947148,50,10
without treatment_intensity,4,1,0.4605263157894737,0.2059796648703182,48,10
without treatment_intensity,4,2,0.5075000000000001,0.21471061163146465,50,10
without treatment_intensity,4,3,0.745,0.3451781242048937,50,10
without treatment_intensity,4,4,0.5590994371482176,0.3029800142734638,54,13
without treatment_intensity,5,0,0.526829268292683,0.2364471924114412,51,10
without treatment_intensity,5,1,0.5875,0.2708294658686375,52,12
without treatment_intensity,5,2,0.6438746438746439,0.2673331054910002,48,9
without treatment_intensity,5,3,0.5589430894308943,0.27405581357725484,53,12
without treatment_intensity,5,4,0.605263157894737,0.2933429366471162,48,10
without treatment_intensity,6,0,0.5734265734265733,0.3166520267764464,50,11
without treatment_intensity,6,1,0.4369918699186992,0.2127882128204211,53,12
without treatment_intensity,6,2,0.43658536585365854,0.19411626387747855,51,10
without treatment_intensity,6,3,0.6000000000000001,0.26393114160123143,50,10
without treatment_intensity,6,4,0.718421052631579,0.3749084511584512,48,10
without treatment_intensity,7,0,0.5449999999999999,0.25287150757738996,50,10
without treatment_intensity,7,1,0.4194444444444444,0.16787772274771423,49,9
without treatment_intensity,7,2,0.5,0.23256948603911914,53,12
without treatment_intensity,7,3,0.6166666666666667,0.36255007154869484,52,12
without treatment_intensity,7,4,0.6263157894736842,0.29361845051500224,48,10
without treatment_intensity,8,0,0.5947368421052631,0.2644220394489404,48,10
without treatment_intensity,8,1,0.6157894736842106,0.29633200958715833,48,10
without treatment_intensity,8,2,0.5769230769230769,0.2626583648490342,49,10
without treatment_intensity,8,3,0.5659090909090909,0.24642114955039376,51,11
without treatment_intensity,8,4,0.490530303030303,0.21274493772638564,56,12
without treatment_intensity,9,0,0.7447368421052631,0.354610061944158,48,10
without treatment_intensity,9,1,0.6386946386946387,0.31142661960870033,50,11
without treatment_intensity,9,2,0.5075000000000001,0.2393029018610414,50,10
without treatment_intensity,9,3,0.603658536585366,0.28735574847011075,53,12
without treatment_intensity,9,4,0.3365853658536585,0.15549033813504987,51,10
without treatment_intensity,10,0,0.5476718403547671,0.32864773319132445,52,11
without treatment_intensity,10,1,0.6225,0.29031054824533087,50,10
without treatment_intensity,10,2,0.41666666666666663,0.19678317621199465,54,12
without treatment_intensity,10,3,0.7026315789473684,0.39875929029154833,48,10
without treatment_intensity,10,4,0.39473684210526316,0.1867562459248553,48,10
without treatment_intensity,11,0,0.34811529933481156,0.17122474297340012,52,11
without treatment_intensity,11,1,0.6447368421052632,0.2857751232433628,48,10
without treatment_intensity,11,2,0.4651162790697675,0.29027876402182906,56,13
without treatment_intensity,11,3,0.6342105263157896,0.34818829815632885,48,10
without treatment_intensity,11,4,0.47863247863247865,0.23312606616245027,48,9
without treatment_intensity,12,0,0.5076923076923077,0.20497232952887978,49,10
without treatment_intensity,12,1,0.535,0.25612116641528404,50,10
without treatment_intensity,12,2,0.4695121951219512,0.2442967963925723,53,12
without treatment_intensity,12,3,0.5475,0.27112776186714826,50,10
without treatment_intensity,12,4,0.738927738927739,0.38045755414176463,50,11
without treatment_intensity,13,0,0.5121951219512195,0.24824233451863187,51,10
without treatment_intensity,13,1,0.43055555555555564,0.20141265993096658,54,12
without treatment_intensity,13,2,0.6538461538461539,0.2798048944818362,49,10
without treatment_intensity,13,3,0.6432432432432432,0.33375205673242136,47,10
without treatment_intensity,13,4,0.4431818181818182,0.20316531989485656,51,11
without treatment_intensity,14,0,0.6296296296296297,0.2927135465178944,48,9
without treatment_intensity,14,1,0.5863636363636364,0.2923412684776321,51,11
without treatment_intensity,14,2,0.5281385281385281,0.21697620301217085,53,11
without treatment_intensity,14,3,0.65,0.343081583031906,52,12
without treatment_intensity,14,4,0.3868421052631579,0.18343684889954615,48,10
without treatment_intensity,15,0,0.5707317073170731,0.22928652441250424,51,10
without treatment_intensity,15,1,0.451923076923077,0.2298810411202829,53,13
without treatment_intensity,15,2,0.3564102564102564,0.17666046768669233,49,10
without treatment_intensity,15,3,0.4527777777777777,0.17153175138201276,49,9
without treatment_intensity,15,4,0.6130536130536131,0.30638045691319266,50,11
without treatment_intensity,16,0,0.4475,0.20156620325276603,50,10
without treatment_intensity,16,1,0.5198412698412698,0.23655697214049615,54,12
without treatment_intensity,16,2,0.5909090909090909,0.26211718417859525,53,11
without treatment_intensity,16,3,0.5157894736842106,0.21919843456221166,48,10
without treatment_intensity,16,4,0.6621621621621621,0.3833158901709351,47,10
without treatment_intensity,17,0,0.4305555555555556,0.20499319007757222,54,12
without treatment_intensity,17,1,0.4188034188034188,0.17684354341689168,48,9
without treatment_intensity,17,2,0.47750000000000004,0.20180100414090563,50,10
without treatment_intensity,17,3,0.6710526315789473,0.38967475167475163,48,10
without treatment_intensity,17,4,0.5062500000000001,0.24303001110906866,52,12
without treatment_intensity,18,0,0.5829268292682926,0.2914936676477283,51,10
without treatment_intensity,18,1,0.5365853658536586,0.2631554176249136,54,13
without treatment_intensity,18,2,0.49999999999999994,0.3064743481389019,48,10
without treatment_intensity,18,3,0.576923076923077,0.29268917044574116,49,10
without treatment_intensity,18,4,0.385,0.17844120946100303,50,10
without treatment_intensity,19,0,0.6384615384615384,0.2966905499492,49,10
without treatment_intensity,19,1,0.5426829268292683,0.2609149369492988,53,12
without treatment_intensity,19,2,0.40487804878048783,0.18376037673234472,51,10
without treatment_intensity,19,3,0.3487179487179487,0.16439475758500002,49,10
without treatment_intensity,19,4,0.6013986013986014,0.2818550817542014,50,11
